pf,N,m,T,sigma,cut,enskog_F-CS,enskog_F-kolafa,enskog_F-thol,enskog_F-mecke,enskog_F-gottschalk,enskog_F-hess,enskog_RDF_CS,enskog_RDF_LJ,omega,enskog_F-thol-fitted
1.000e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.890e-01,3.410e-01,3.833e-01,3.840e-01,3.681e-01,3.213e-01,3.213e-01,3.213e-01,1.181e+00,1.018e+00
1.000e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.990e-01,3.491e-01,3.942e-01,3.949e-01,3.791e-01,3.297e-01,3.297e-01,3.297e-01,1.187e+00,1.030e+00
1.000e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,4.088e-01,3.570e-01,4.049e-01,4.056e-01,3.899e-01,3.379e-01,3.379e-01,3.379e-01,1.210e+00,1.007e+00
1.000e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,4.186e-01,3.646e-01,4.154e-01,4.160e-01,4.005e-01,3.459e-01,3.459e-01,3.459e-01,1.189e+00,1.022e+00
1.000e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,4.282e-01,3.721e-01,4.256e-01,4.262e-01,4.109e-01,3.538e-01,3.538e-01,3.538e-01,1.208e+00,1.022e+00
1.000e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.378e-01,3.794e-01,4.357e-01,4.362e-01,4.212e-01,3.616e-01,3.616e-01,3.616e-01,1.210e+00,1.036e+00
1.000e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.472e-01,3.865e-01,4.456e-01,4.460e-01,4.313e-01,3.692e-01,3.692e-01,3.692e-01,1.207e+00,1.018e+00
1.000e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.565e-01,3.935e-01,4.553e-01,4.557e-01,4.413e-01,3.768e-01,3.768e-01,3.768e-01,1.213e+00,9.948e-01
1.000e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.658e-01,4.003e-01,4.648e-01,4.652e-01,4.511e-01,3.842e-01,3.842e-01,3.842e-01,1.206e+00,1.028e+00
1.000e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.749e-01,4.069e-01,4.742e-01,4.746e-01,4.608e-01,3.915e-01,3.915e-01,3.915e-01,1.218e+00,1.012e+00
1.000e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.840e-01,4.135e-01,4.835e-01,4.838e-01,4.704e-01,3.987e-01,3.987e-01,3.987e-01,1.204e+00,1.016e+00
1.000e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.930e-01,4.199e-01,4.927e-01,4.930e-01,4.799e-01,4.058e-01,4.058e-01,4.058e-01,1.235e+00,1.015e+00
1.000e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,5.020e-01,4.263e-01,5.017e-01,5.020e-01,4.893e-01,4.128e-01,4.128e-01,4.128e-01,1.245e+00,1.012e+00
1.000e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,5.108e-01,4.325e-01,5.107e-01,5.109e-01,4.985e-01,4.197e-01,4.197e-01,4.197e-01,1.231e+00,1.019e+00
1.000e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,5.196e-01,4.386e-01,5.195e-01,5.196e-01,5.077e-01,4.266e-01,4.266e-01,4.266e-01,1.239e+00,9.986e-01
1.000e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,5.283e-01,4.447e-01,5.283e-01,5.283e-01,5.168e-01,4.333e-01,4.333e-01,4.333e-01,1.225e+00,1.015e+00
1.000e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.369e-01,4.506e-01,5.369e-01,5.369e-01,5.257e-01,4.400e-01,4.400e-01,4.400e-01,1.257e+00,1.010e+00
1.200e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.861e-01,2.551e-01,2.585e-01,2.644e-01,2.576e-01,2.479e-01,2.479e-01,2.479e-01,1.107e+00,9.866e-01
1.200e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.987e-01,2.680e-01,2.785e-01,2.803e-01,2.710e-01,2.583e-01,2.583e-01,2.583e-01,1.123e+00,9.922e-01
1.200e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,3.110e-01,2.803e-01,2.945e-01,2.957e-01,2.844e-01,2.685e-01,2.685e-01,2.685e-01,1.111e+00,1.012e+00
1.200e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,3.229e-01,2.921e-01,3.094e-01,3.104e-01,2.975e-01,2.786e-01,2.786e-01,2.786e-01,1.116e+00,1.014e+00
1.200e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,3.346e-01,3.033e-01,3.236e-01,3.245e-01,3.104e-01,2.884e-01,2.884e-01,2.884e-01,1.126e+00,1.023e+00
1.200e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,3.461e-01,3.141e-01,3.371e-01,3.381e-01,3.230e-01,2.981e-01,2.981e-01,2.981e-01,1.141e+00,1.023e+00
1.200e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.573e-01,3.244e-01,3.501e-01,3.511e-01,3.354e-01,3.076e-01,3.076e-01,3.076e-01,1.146e+00,1.012e+00
1.200e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.684e-01,3.343e-01,3.627e-01,3.637e-01,3.475e-01,3.168e-01,3.168e-01,3.168e-01,1.162e+00,1.014e+00
1.200e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.793e-01,3.439e-01,3.749e-01,3.758e-01,3.593e-01,3.259e-01,3.259e-01,3.259e-01,1.183e+00,1.028e+00
1.200e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.900e-01,3.531e-01,3.867e-01,3.876e-01,3.710e-01,3.348e-01,3.348e-01,3.348e-01,1.177e+00,1.017e+00
1.200e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,4.005e-01,3.620e-01,3.982e-01,3.991e-01,3.824e-01,3.435e-01,3.435e-01,3.435e-01,1.164e+00,1.041e+00
1.200e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,4.109e-01,3.707e-01,4.094e-01,4.103e-01,3.936e-01,3.520e-01,3.520e-01,3.520e-01,1.181e+00,1.018e+00
1.200e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,4.211e-01,3.791e-01,4.203e-01,4.212e-01,4.046e-01,3.604e-01,3.604e-01,3.604e-01,1.187e+00,1.030e+00
1.200e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,4.312e-01,3.873e-01,4.311e-01,4.318e-01,4.154e-01,3.687e-01,3.687e-01,3.687e-01,1.210e+00,1.007e+00
1.200e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,4.412e-01,3.953e-01,4.415e-01,4.423e-01,4.261e-01,3.767e-01,3.767e-01,3.767e-01,1.189e+00,1.022e+00
1.200e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,4.511e-01,4.030e-01,4.518e-01,4.526e-01,4.366e-01,3.847e-01,3.847e-01,3.847e-01,1.208e+00,1.022e+00
1.200e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.608e-01,4.107e-01,4.619e-01,4.626e-01,4.469e-01,3.925e-01,3.925e-01,3.925e-01,1.210e+00,1.036e+00
1.200e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.705e-01,4.181e-01,4.719e-01,4.725e-01,4.571e-01,4.002e-01,4.002e-01,4.002e-01,1.207e+00,1.018e+00
1.200e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.800e-01,4.254e-01,4.817e-01,4.823e-01,4.672e-01,4.078e-01,4.078e-01,4.078e-01,1.213e+00,9.948e-01
1.200e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.895e-01,4.326e-01,4.913e-01,4.919e-01,4.771e-01,4.153e-01,4.153e-01,4.153e-01,1.206e+00,1.028e+00
1.200e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.988e-01,4.396e-01,5.008e-01,5.014e-01,4.869e-01,4.227e-01,4.227e-01,4.227e-01,1.218e+00,1.012e+00
1.200e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,5.081e-01,4.465e-01,5.102e-01,5.107e-01,4.966e-01,4.300e-01,4.300e-01,4.300e-01,1.204e+00,1.016e+00
1.200e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,5.173e-01,4.533e-01,5.195e-01,5.199e-01,5.062e-01,4.371e-01,4.371e-01,4.371e-01,1.235e+00,1.015e+00
1.200e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,5.264e-01,4.600e-01,5.286e-01,5.291e-01,5.157e-01,4.442e-01,4.442e-01,4.442e-01,1.245e+00,1.012e+00
1.200e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,5.354e-01,4.666e-01,5.377e-01,5.381e-01,5.250e-01,4.512e-01,4.512e-01,4.512e-01,1.231e+00,1.019e+00
1.200e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,5.444e-01,4.731e-01,5.466e-01,5.470e-01,5.343e-01,4.582e-01,4.582e-01,4.582e-01,1.239e+00,9.986e-01
1.200e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,5.533e-01,4.795e-01,5.555e-01,5.558e-01,5.435e-01,4.650e-01,4.650e-01,4.650e-01,1.225e+00,1.015e+00
1.200e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.621e-01,4.857e-01,5.642e-01,5.645e-01,5.526e-01,4.718e-01,4.718e-01,4.718e-01,1.257e+00,1.010e+00
1.400e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,3.090e-01,2.898e-01,2.894e-01,2.964e-01,2.907e-01,2.903e-01,2.903e-01,2.903e-01,1.107e+00,9.866e-01
1.400e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,3.221e-01,3.022e-01,3.102e-01,3.117e-01,3.036e-01,3.002e-01,3.002e-01,3.002e-01,1.123e+00,9.922e-01
1.400e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,3.348e-01,3.144e-01,3.255e-01,3.266e-01,3.165e-01,3.101e-01,3.101e-01,3.101e-01,1.111e+00,1.012e+00
1.400e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,3.473e-01,3.261e-01,3.399e-01,3.410e-01,3.292e-01,3.200e-01,3.200e-01,3.200e-01,1.116e+00,1.014e+00
1.400e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,3.594e-01,3.375e-01,3.538e-01,3.548e-01,3.418e-01,3.298e-01,3.298e-01,3.298e-01,1.126e+00,1.023e+00
1.400e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,3.713e-01,3.484e-01,3.671e-01,3.682e-01,3.542e-01,3.394e-01,3.394e-01,3.394e-01,1.141e+00,1.023e+00
1.400e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.829e-01,3.590e-01,3.800e-01,3.811e-01,3.664e-01,3.489e-01,3.489e-01,3.489e-01,1.146e+00,1.012e+00
1.400e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.943e-01,3.692e-01,3.926e-01,3.936e-01,3.784e-01,3.583e-01,3.583e-01,3.583e-01,1.162e+00,1.014e+00
1.400e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,4.056e-01,3.792e-01,4.047e-01,4.057e-01,3.902e-01,3.675e-01,3.675e-01,3.675e-01,1.183e+00,1.028e+00
1.400e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,4.166e-01,3.888e-01,4.165e-01,4.176e-01,4.018e-01,3.765e-01,3.765e-01,3.765e-01,1.177e+00,1.017e+00
1.400e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,4.275e-01,3.981e-01,4.281e-01,4.291e-01,4.133e-01,3.854e-01,3.854e-01,3.854e-01,1.164e+00,1.041e+00
1.400e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,4.382e-01,4.072e-01,4.394e-01,4.403e-01,4.245e-01,3.941e-01,3.941e-01,3.941e-01,1.181e+00,1.018e+00
1.400e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,4.487e-01,4.160e-01,4.504e-01,4.513e-01,4.355e-01,4.027e-01,4.027e-01,4.027e-01,1.187e+00,1.030e+00
1.400e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,4.591e-01,4.247e-01,4.612e-01,4.621e-01,4.464e-01,4.111e-01,4.111e-01,4.111e-01,1.210e+00,1.007e+00
1.400e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,4.694e-01,4.331e-01,4.718e-01,4.727e-01,4.571e-01,4.194e-01,4.194e-01,4.194e-01,1.189e+00,1.022e+00
1.400e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,4.795e-01,4.414e-01,4.823e-01,4.831e-01,4.677e-01,4.276e-01,4.276e-01,4.276e-01,1.208e+00,1.022e+00
1.400e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.895e-01,4.495e-01,4.925e-01,4.933e-01,4.782e-01,4.356e-01,4.356e-01,4.356e-01,1.210e+00,1.036e+00
1.400e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.994e-01,4.575e-01,5.026e-01,5.034e-01,4.885e-01,4.435e-01,4.435e-01,4.435e-01,1.207e+00,1.018e+00
1.400e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,5.092e-01,4.653e-01,5.126e-01,5.133e-01,4.986e-01,4.513e-01,4.513e-01,4.513e-01,1.213e+00,9.948e-01
1.400e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,5.189e-01,4.729e-01,5.224e-01,5.231e-01,5.087e-01,4.591e-01,4.591e-01,4.591e-01,1.206e+00,1.028e+00
1.400e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,5.285e-01,4.804e-01,5.320e-01,5.327e-01,5.186e-01,4.667e-01,4.667e-01,4.667e-01,1.218e+00,1.012e+00
1.400e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,5.380e-01,4.878e-01,5.416e-01,5.423e-01,5.284e-01,4.742e-01,4.742e-01,4.742e-01,1.204e+00,1.016e+00
1.400e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,5.474e-01,4.951e-01,5.510e-01,5.517e-01,5.382e-01,4.816e-01,4.816e-01,4.816e-01,1.235e+00,1.015e+00
1.400e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,5.567e-01,5.023e-01,5.603e-01,5.610e-01,5.478e-01,4.889e-01,4.889e-01,4.889e-01,1.245e+00,1.012e+00
1.400e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,5.660e-01,5.093e-01,5.696e-01,5.702e-01,5.573e-01,4.961e-01,4.961e-01,4.961e-01,1.231e+00,1.019e+00
1.400e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,5.751e-01,5.163e-01,5.787e-01,5.793e-01,5.667e-01,5.033e-01,5.033e-01,5.033e-01,1.239e+00,9.986e-01
1.400e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,5.842e-01,5.232e-01,5.877e-01,5.883e-01,5.760e-01,5.103e-01,5.103e-01,5.103e-01,1.225e+00,1.015e+00
1.400e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.932e-01,5.299e-01,5.966e-01,5.972e-01,5.853e-01,5.173e-01,5.173e-01,5.173e-01,1.257e+00,1.010e+00
1.600e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,3.373e-01,3.298e-01,3.308e-01,3.316e-01,3.297e-01,3.436e-01,3.436e-01,3.436e-01,1.107e+00,9.866e-01
1.600e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,3.509e-01,3.420e-01,3.456e-01,3.464e-01,3.421e-01,3.532e-01,3.532e-01,3.532e-01,1.123e+00,9.922e-01
1.600e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,3.642e-01,3.542e-01,3.601e-01,3.609e-01,3.546e-01,3.630e-01,3.630e-01,3.630e-01,1.111e+00,1.012e+00
1.600e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,3.772e-01,3.662e-01,3.743e-01,3.751e-01,3.670e-01,3.729e-01,3.729e-01,3.729e-01,1.116e+00,1.014e+00
1.600e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,3.898e-01,3.778e-01,3.880e-01,3.888e-01,3.794e-01,3.828e-01,3.828e-01,3.828e-01,1.126e+00,1.023e+00
1.600e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,4.022e-01,3.892e-01,4.013e-01,4.021e-01,3.916e-01,3.927e-01,3.927e-01,3.927e-01,1.141e+00,1.023e+00
1.600e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,4.143e-01,4.002e-01,4.142e-01,4.150e-01,4.037e-01,4.024e-01,4.024e-01,4.024e-01,1.146e+00,1.012e+00
1.600e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,4.262e-01,4.110e-01,4.267e-01,4.276e-01,4.157e-01,4.120e-01,4.120e-01,4.120e-01,1.162e+00,1.014e+00
1.600e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,4.378e-01,4.215e-01,4.390e-01,4.399e-01,4.274e-01,4.215e-01,4.215e-01,4.215e-01,1.183e+00,1.028e+00
1.600e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,4.493e-01,4.316e-01,4.510e-01,4.518e-01,4.390e-01,4.309e-01,4.309e-01,4.309e-01,1.177e+00,1.017e+00
1.600e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,4.605e-01,4.416e-01,4.627e-01,4.635e-01,4.505e-01,4.401e-01,4.401e-01,4.401e-01,1.164e+00,1.041e+00
1.600e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,4.716e-01,4.513e-01,4.742e-01,4.749e-01,4.617e-01,4.492e-01,4.492e-01,4.492e-01,1.181e+00,1.018e+00
1.600e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,4.825e-01,4.608e-01,4.854e-01,4.862e-01,4.729e-01,4.581e-01,4.581e-01,4.581e-01,1.187e+00,1.030e+00
1.600e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,4.932e-01,4.701e-01,4.964e-01,4.972e-01,4.838e-01,4.669e-01,4.669e-01,4.669e-01,1.210e+00,1.007e+00
1.600e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,5.038e-01,4.792e-01,5.073e-01,5.080e-01,4.947e-01,4.756e-01,4.756e-01,4.756e-01,1.189e+00,1.022e+00
1.600e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,5.143e-01,4.881e-01,5.179e-01,5.186e-01,5.054e-01,4.841e-01,4.841e-01,4.841e-01,1.208e+00,1.022e+00
1.600e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,5.246e-01,4.969e-01,5.284e-01,5.291e-01,5.159e-01,4.926e-01,4.926e-01,4.926e-01,1.210e+00,1.036e+00
1.600e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,5.348e-01,5.055e-01,5.387e-01,5.394e-01,5.264e-01,5.009e-01,5.009e-01,5.009e-01,1.207e+00,1.018e+00
1.600e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,5.449e-01,5.140e-01,5.489e-01,5.496e-01,5.367e-01,5.091e-01,5.091e-01,5.091e-01,1.213e+00,9.948e-01
1.600e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,5.549e-01,5.223e-01,5.590e-01,5.596e-01,5.469e-01,5.172e-01,5.172e-01,5.172e-01,1.206e+00,1.028e+00
1.600e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,5.648e-01,5.304e-01,5.689e-01,5.695e-01,5.569e-01,5.251e-01,5.251e-01,5.251e-01,1.218e+00,1.012e+00
1.600e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,5.745e-01,5.385e-01,5.787e-01,5.793e-01,5.669e-01,5.330e-01,5.330e-01,5.330e-01,1.204e+00,1.016e+00
1.600e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,5.842e-01,5.464e-01,5.883e-01,5.889e-01,5.768e-01,5.408e-01,5.408e-01,5.408e-01,1.235e+00,1.015e+00
1.600e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,5.938e-01,5.542e-01,5.979e-01,5.985e-01,5.866e-01,5.485e-01,5.485e-01,5.485e-01,1.245e+00,1.012e+00
1.600e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,6.032e-01,5.619e-01,6.074e-01,6.079e-01,5.962e-01,5.561e-01,5.561e-01,5.561e-01,1.231e+00,1.019e+00
1.600e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,6.126e-01,5.695e-01,6.167e-01,6.173e-01,6.058e-01,5.636e-01,5.636e-01,5.636e-01,1.239e+00,9.986e-01
1.600e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,6.220e-01,5.770e-01,6.260e-01,6.266e-01,6.153e-01,5.710e-01,5.710e-01,5.710e-01,1.225e+00,1.015e+00
1.600e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,6.312e-01,5.844e-01,6.351e-01,6.357e-01,6.247e-01,5.784e-01,5.784e-01,5.784e-01,1.257e+00,1.010e+00
1.800e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,3.716e-01,3.753e-01,3.739e-01,3.708e-01,3.756e-01,4.098e-01,4.098e-01,4.098e-01,1.107e+00,9.866e-01
1.800e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,3.860e-01,3.876e-01,3.850e-01,3.851e-01,3.877e-01,4.193e-01,4.193e-01,4.193e-01,1.123e+00,9.922e-01
1.800e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,4.000e-01,4.001e-01,3.992e-01,3.994e-01,3.998e-01,4.292e-01,4.292e-01,4.292e-01,1.111e+00,1.012e+00
1.800e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,4.136e-01,4.125e-01,4.132e-01,4.135e-01,4.120e-01,4.394e-01,4.394e-01,4.394e-01,1.116e+00,1.014e+00
1.800e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,4.268e-01,4.248e-01,4.269e-01,4.273e-01,4.242e-01,4.496e-01,4.496e-01,4.496e-01,1.126e+00,1.023e+00
1.800e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,4.397e-01,4.368e-01,4.403e-01,4.407e-01,4.363e-01,4.598e-01,4.598e-01,4.598e-01,1.141e+00,1.023e+00
1.800e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,4.524e-01,4.486e-01,4.534e-01,4.538e-01,4.483e-01,4.700e-01,4.700e-01,4.700e-01,1.146e+00,1.012e+00
1.800e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,4.647e-01,4.602e-01,4.661e-01,4.666e-01,4.602e-01,4.801e-01,4.801e-01,4.801e-01,1.162e+00,1.014e+00
1.800e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,4.769e-01,4.714e-01,4.787e-01,4.791e-01,4.720e-01,4.901e-01,4.901e-01,4.901e-01,1.183e+00,1.028e+00
1.800e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,4.888e-01,4.825e-01,4.909e-01,4.914e-01,4.836e-01,5.000e-01,5.000e-01,5.000e-01,1.177e+00,1.017e+00
1.800e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,5.005e-01,4.933e-01,5.029e-01,5.034e-01,4.951e-01,5.097e-01,5.097e-01,5.097e-01,1.164e+00,1.041e+00
1.800e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,5.120e-01,5.039e-01,5.147e-01,5.151e-01,5.065e-01,5.193e-01,5.193e-01,5.193e-01,1.181e+00,1.018e+00
1.800e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,5.233e-01,5.142e-01,5.262e-01,5.266e-01,5.177e-01,5.288e-01,5.288e-01,5.288e-01,1.187e+00,1.030e+00
1.800e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,5.344e-01,5.244e-01,5.376e-01,5.380e-01,5.288e-01,5.382e-01,5.382e-01,5.382e-01,1.210e+00,1.007e+00
1.800e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,5.454e-01,5.344e-01,5.487e-01,5.491e-01,5.398e-01,5.474e-01,5.474e-01,5.474e-01,1.189e+00,1.022e+00
1.800e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,5.563e-01,5.442e-01,5.597e-01,5.601e-01,5.506e-01,5.565e-01,5.565e-01,5.565e-01,1.208e+00,1.022e+00
1.800e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,5.669e-01,5.538e-01,5.705e-01,5.709e-01,5.613e-01,5.655e-01,5.655e-01,5.655e-01,1.210e+00,1.036e+00
1.800e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,5.775e-01,5.633e-01,5.811e-01,5.815e-01,5.719e-01,5.743e-01,5.743e-01,5.743e-01,1.207e+00,1.018e+00
1.800e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,5.879e-01,5.726e-01,5.916e-01,5.920e-01,5.824e-01,5.831e-01,5.831e-01,5.831e-01,1.213e+00,9.948e-01
1.800e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,5.982e-01,5.817e-01,6.020e-01,6.024e-01,5.927e-01,5.917e-01,5.917e-01,5.917e-01,1.206e+00,1.028e+00
1.800e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,6.084e-01,5.908e-01,6.122e-01,6.126e-01,6.030e-01,6.002e-01,6.002e-01,6.002e-01,1.218e+00,1.012e+00
1.800e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,6.185e-01,5.996e-01,6.223e-01,6.227e-01,6.131e-01,6.086e-01,6.086e-01,6.086e-01,1.204e+00,1.016e+00
